chunk_id,success,date,strategy,confidence,country,source
hierarchical_5529,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5530,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5531,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5532,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5533,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5534,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5535,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5536,True,2025-01-01,regex,0.6,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5537,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5538,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5539,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5540,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5541,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5542,True,2022-02-01,regex,0.85,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5543,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5544,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5545,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5546,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5547,True,2026-01-01,regex,0.6,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5548,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5549,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5550,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5551,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5552,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5553,True,2026-05-01,dateutil,0.7,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5554,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5555,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5556,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5557,False,,failed,0.0,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5558,True,2026-01-26,dateutil,0.7,UNKNOWN,UK_debates2024-07-18.txt
hierarchical_5559,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5560,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5561,True,2020-01-01,regex,0.6,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5562,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5563,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5564,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5565,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5566,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5567,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5568,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5569,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5570,True,2009-01-01,regex,0.6,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5571,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5572,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5573,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5574,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5575,True,2011-01-01,regex,0.6,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5576,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5577,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5578,True,2026-05-01,dateutil,0.7,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5579,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5580,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5581,True,2020-01-01,regex,0.6,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5582,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5583,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5584,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5585,True,2026-05-01,dateutil,0.7,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5586,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5587,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5588,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5589,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5590,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5591,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5592,True,2026-01-01,dateutil,0.7,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5593,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5594,True,2026-01-01,dateutil,0.7,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5595,True,2026-01-19,dateutil,0.7,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5596,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5597,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5598,True,2024-01-01,regex,0.6,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5599,True,2026-05-01,dateutil,0.7,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5600,True,2026-10-07,spacy,0.8,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5601,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5602,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5603,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5604,True,2026-05-01,dateutil,0.7,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5605,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5606,True,2026-01-22,dateutil,0.7,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5607,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5608,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5609,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5610,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5611,True,2026-10-07,spacy,0.8,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5612,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5613,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5614,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5615,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5616,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5617,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5618,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5619,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5620,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5621,True,2026-05-01,dateutil,0.7,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5622,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5623,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5624,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5625,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5626,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5627,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5628,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5629,True,2026-10-07,spacy,0.8,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5630,True,2026-07-18,spacy,0.8,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5631,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5632,True,2024-01-01,regex,0.6,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5633,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5634,False,,failed,0.0,UNKNOWN,UK_debates2024-07-19.txt
hierarchical_5635,False,,failed,0.0,UNKNOWN,UK_debates2024-07-22.txt
hierarchical_5636,True,1960-02-05,regex,0.95,UNKNOWN,UK_debates2024-07-22.txt
hierarchical_5637,True,2024-01-01,regex,0.6,UNKNOWN,UK_debates2024-07-22.txt
hierarchical_5638,True,2001-01-01,regex,0.6,UNKNOWN,UK_debates2024-07-22.txt
hierarchical_5639,True,2010-01-01,regex,0.6,UNKNOWN,UK_debates2024-07-22.txt
hierarchical_5640,False,,failed,0.0,UNKNOWN,UK_debates2024-07-22.txt
hierarchical_5641,False,,failed,0.0,UNKNOWN,UK_debates2024-07-22.txt
hierarchical_5642,True,2021-01-01,regex,0.6,UNKNOWN,UK_debates2024-07-22.txt
hierarchical_5643,False,,failed,0.0,UNKNOWN,UK_debates2024-07-22.txt
hierarchical_5644,False,,failed,0.0,UNKNOWN,UK_debates2024-07-22.txt
hierarchical_5645,True,2011-06-08,regex,0.95,UNKNOWN,UK_debates2024-07-23.txt
hierarchical_5646,False,,failed,0.0,UNKNOWN,UK_debates2024-07-23.txt
hierarchical_5647,True,2025-05-01,regex,0.85,UNKNOWN,UK_debates2024-07-23.txt
hierarchical_5648,True,2020-03-09,regex,0.95,UNKNOWN,UK_debates2024-07-24.txt
hierarchical_5649,False,,failed,0.0,UNKNOWN,UK_debates2024-07-24.txt
hierarchical_5650,False,,failed,0.0,UNKNOWN,UK_debates2024-07-24.txt
hierarchical_5651,True,2012-01-01,regex,0.6,UNKNOWN,UK_debates2024-07-24.txt
hierarchical_5652,False,,failed,0.0,UNKNOWN,UK_debates2024-07-24.txt
hierarchical_5653,False,,failed,0.0,UNKNOWN,UK_debates2024-07-24.txt
hierarchical_5654,False,,failed,0.0,UNKNOWN,UK_debates2024-07-24.txt
hierarchical_5655,True,1999-10-28,regex,0.95,UNKNOWN,UK_debates2024-07-24.txt
hierarchical_5656,False,,failed,0.0,UNKNOWN,UK_debates2024-07-25.txt
hierarchical_5657,True,2020-01-01,regex,0.6,UNKNOWN,UK_debates2024-07-25.txt
hierarchical_5658,False,,failed,0.0,UNKNOWN,UK_debates2024-07-25.txt
hierarchical_5659,False,,failed,0.0,UNKNOWN,UK_debates2024-07-25.txt
hierarchical_5660,True,2026-01-19,dateutil,0.7,UNKNOWN,UK_debates2024-07-25.txt
hierarchical_5661,False,,failed,0.0,UNKNOWN,UK_debates2024-07-25.txt
hierarchical_5662,False,,failed,0.0,UNKNOWN,UK_debates2024-07-25.txt
hierarchical_5663,False,,failed,0.0,UNKNOWN,UK_debates2024-07-25.txt
hierarchical_5664,True,2026-04-01,spacy,0.8,UNKNOWN,UK_debates2024-07-25.txt
hierarchical_5665,True,2026-05-01,dateutil,0.7,UNKNOWN,UK_debates2024-07-25.txt
hierarchical_5666,False,,failed,0.0,UNKNOWN,UK_debates2024-07-25.txt
hierarchical_5667,True,2026-01-05,spacy,0.8,UNKNOWN,UK_debates2024-07-25.txt
hierarchical_5668,True,2010-01-01,regex,0.6,UNKNOWN,UK_debates2024-07-25.txt
hierarchical_5669,False,,failed,0.0,UNKNOWN,UK_debates2024-07-25.txt
hierarchical_5670,False,,failed,0.0,UNKNOWN,UK_debates2024-07-25.txt
hierarchical_5671,True,2001-06-20,regex,0.95,UNKNOWN,UK_debates2024-07-25.txt
hierarchical_5672,True,2015-01-01,regex,0.6,UNKNOWN,UK_debates2024-07-25.txt
hierarchical_5673,True,2015-01-01,regex,0.6,UNKNOWN,UK_debates2024-07-25.txt
hierarchical_5674,True,2010-01-01,regex,0.6,UNKNOWN,UK_debates2024-07-26.txt
hierarchical_5675,True,2030-01-01,regex,0.6,UNKNOWN,UK_debates2024-07-26.txt
hierarchical_5676,False,,failed,0.0,UNKNOWN,UK_debates2024-07-26.txt
hierarchical_5677,True,1960-03-03,regex,0.95,UNKNOWN,UK_debates2024-07-26.txt
hierarchical_5678,False,,failed,0.0,UNKNOWN,UK_debates2024-07-26.txt
hierarchical_5679,True,2024-05-20,regex,0.95,UNKNOWN,UK_debates2024-07-26.txt
hierarchical_5680,True,2024-05-20,regex,0.95,UNKNOWN,UK_debates2024-07-26.txt
hierarchical_5681,False,,failed,0.0,UNKNOWN,UK_debates2024-07-29.txt
hierarchical_5682,True,2003-01-01,regex,0.6,UNKNOWN,UK_debates2024-07-29.txt
hierarchical_5683,False,,failed,0.0,UNKNOWN,UK_debates2024-07-29.txt
hierarchical_5684,True,2026-01-01,regex,0.6,UNKNOWN,UK_debates2024-07-29.txt
hierarchical_5685,False,,failed,0.0,UNKNOWN,UK_debates2024-07-29.txt
hierarchical_5686,True,2026-01-01,regex,0.6,UNKNOWN,UK_debates2024-07-29.txt
hierarchical_5687,False,,failed,0.0,UNKNOWN,UK_debates2024-07-30.txt
hierarchical_5688,False,,failed,0.0,UNKNOWN,UK_debates2024-07-30.txt
hierarchical_5689,False,,failed,0.0,UNKNOWN,UK_debates2024-07-30.txt
hierarchical_5690,False,,failed,0.0,UNKNOWN,UK_debates2024-07-30.txt
hierarchical_5691,True,2026-04-01,dateutil,0.7,UNKNOWN,UK_debates2024-07-30.txt
hierarchical_5692,False,,failed,0.0,UNKNOWN,UK_debates2024-07-30.txt
hierarchical_5693,False,,failed,0.0,UNKNOWN,UK_debates2024-07-30.txt
hierarchical_5694,False,,failed,0.0,UNKNOWN,UK_debates2024-07-30.txt
hierarchical_5695,False,,failed,0.0,UNKNOWN,UK_debates2024-07-30.txt
hierarchical_5696,True,2022-01-01,regex,0.6,UNKNOWN,UK_debates2024-07-30.txt
hierarchical_5697,False,,failed,0.0,UNKNOWN,UK_debates2024-07-30.txt
hierarchical_5698,True,1903-10-31,regex,0.95,UNKNOWN,UK_debates2024-07-30.txt
hierarchical_5699,False,,failed,0.0,UNKNOWN,UK_debates2024-07-30.txt
hierarchical_5700,True,2024-09-03,regex,0.95,UNKNOWN,UK_debates2024-07-30.txt
hierarchical_5701,False,,failed,0.0,UNKNOWN,UK_debates2024-07-30.txt
hierarchical_5702,False,,failed,0.0,UNKNOWN,UK_debates2024-07-30.txt
hierarchical_5703,False,,failed,0.0,UNKNOWN,UK_debates2024-07-30.txt
hierarchical_5704,False,,failed,0.0,UNKNOWN,UK_debates2024-07-30.txt
hierarchical_5705,False,,failed,0.0,UNKNOWN,UK_debates2024-07-30.txt
hierarchical_5706,True,2026-01-02,dateutil,0.7,UNKNOWN,UK_debates2024-07-30.txt
hierarchical_5707,False,,failed,0.0,UNKNOWN,UK_debates2024-07-30.txt
